"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2017-02-01 01:08:00,1016.80,67.0,23.4,19,1,325,1018.89,67.2,23.0,18,1.2,303
2017-02-01 01:13:00,1016.70,67.0,23.4,19,1,325,1018.39,67.2,23.0,18,1.2,303
2017-02-01 01:18:00,1016.80,66.0,23.8,19,0,325,1018.07,67.2,23.0,18,1.2,303
2017-02-01 01:23:00,1016.80,66.0,23.8,19,0,325,1017.86,67.2,23.0,18,1.2,303
2017-02-01 01:28:00,1016.80,65.0,24.1,21,0,325,1017.86,67.2,23.0,18,1.2,303
2017-02-01 01:33:00,1016.90,65.0,24.1,21,0,325,1018.19,67.2,23.0,18,1.2,303
2017-02-01 01:38:00,1016.90,65.0,24.1,21,0,325,1018.20,67.2,23.0,18,1.2,303
2017-02-01 01:43:00,1016.90,64.0,23.3,21,0,325,1018.20,67.2,23.0,18,1.2,303
2017-02-01 01:48:00,1017.00,64.0,24.4,22,0,325,1016.92,67.2,23.0,18,1.2,303
2017-02-01 01:53:00,1017.00,64.0,25.5,22,1,309,1019.20,62.7,24.0,22,0.9,316
2017-02-01 01:58:00,1017.00,63.0,24.6,22,1,309,1018.93,62.1,24.0,23,0.9,316
2017-02-01 02:03:00,1017.00,63.0,24.6,22,1,309,1018.93,62.1,24.0,23,0.9,316
2017-02-01 02:08:00,1017.10,62.0,23.8,22,1,301,1018.93,62.1,24.0,23,0.9,316
2017-02-01 02:13:00,1017.10,62.0,24.8,24,1,286,1018.93,62.1,24.0,23,0.9,316
2017-02-01 02:18:00,1017.10,62.0,24.8,24,1,292,1018.93,62.1,24.0,23,0.9,316
2017-02-01 02:23:00,1017.20,62.0,24.8,24,1,292,1018.91,62.1,24.0,23,0.9,316
2017-02-01 02:28:00,1017.20,61.0,24.0,24,1,296,1018.91,62.9,24.0,22,0.9,316
2017-02-01 02:33:00,1017.20,61.0,24.0,24,1,296,1019.22,62.9,24.0,22,0.9,316
2017-02-01 02:38:00,1017.20,61.0,24.0,24,1,288,1018.99,62.9,24.0,22,0.9,316
2017-02-01 02:43:00,1017.20,61.0,24.0,24,2,294,1017.40,62.7,24.0,22,0.9,316
2017-02-01 02:48:00,1017.20,61.0,24.0,24,2,296,1017.53,62.7,24.0,22,0.9,316
2017-02-01 02:53:00,1017.30,61.0,24.9,24,2,294,1019.13,59.5,24.3,25,0.1,262
2017-02-01 02:58:00,1017.30,60.0,24.1,24,1,295,1019.14,59.5,24.3,25,0.1,262
2017-02-01 03:03:00,1017.30,60.0,24.1,24,1,295,1019.14,59.5,24.3,25,0.1,262
2017-02-01 03:08:00,1017.40,60.0,24.1,24,0,295,1019.14,59.5,24.3,25,0.1,262
2017-02-01 03:13:00,1017.40,60.0,24.1,24,0,295,1019.26,59.5,24.3,25,0.1,262
2017-02-01 03:18:00,1017.50,60.0,24.1,24,0,295,1019.03,59.5,24.3,25,0.1,262
2017-02-01 03:23:00,1017.50,59.0,24.2,26,0,295,1018.82,59.5,24.3,25,0.1,262
2017-02-01 03:28:00,1017.50,59.0,24.2,26,1,293,1018.68,59.5,24.3,25,0.1,262
2017-02-01 03:33:00,1017.70,59.0,24.2,26,0,293,1018.65,59.5,24.3,25,0.1,262
2017-02-01 03:38:00,1017.70,59.0,24.2,26,0,293,1017.47,59.5,24.3,25,0.1,262
2017-02-01 03:43:00,1017.70,59.0,24.2,26,0,293,1017.50,59.5,24.3,25,0.1,262
2017-02-01 03:48:00,1017.70,59.0,24.2,26,0,293,1017.50,59.6,24.3,25,0.1,262
2017-02-01 03:53:00,1017.70,58.0,24.2,27,0,293,1018.71,56.7,24.1,28,0.3,353
2017-02-01 03:58:00,1017.80,58.0,24.2,27,0,293,1018.73,56.8,24.1,28,0.3,353
2017-02-01 04:03:00,1017.80,58.0,24.2,27,0,293,1019.08,57.0,24.1,27,0.3,353
2017-02-01 04:08:00,1017.80,58.0,24.2,27,0,0,1019.43,56.8,24.1,28,0.3,359
2017-02-01 04:13:00,1017.90,57.0,24.2,28,0,0,1019.44,56.8,24.2,28,0.3,359
2017-02-01 04:18:00,1017.80,57.0,25.1,29,0,0,1019.44,56.8,24.2,28,0.3,359
2017-02-01 04:23:00,1017.90,57.0,25.1,29,0,0,1019.44,56.8,24.2,28,0.3,359
2017-02-01 04:28:00,1018.00,56.0,25.0,29,0,0,1019.43,56.8,24.2,28,0.3,359
2017-02-01 04:33:00,1018.00,56.0,25.8,31,0,293,1018.71,56.8,24.2,28,0.3,353
2017-02-01 04:38:00,1018.00,56.0,25.8,31,0,293,1018.35,56.8,24.2,28,0.3,353
2017-02-01 04:43:00,1018.10,55.0,25.7,31,0,0,1018.53,56.8,24.2,28,0.3,359
2017-02-01 04:48:00,1018.00,55.0,25.7,31,0,293,1017.22,56.7,24.2,28,0.3,353
2017-02-01 04:53:00,1018.10,55.0,25.7,31,0,293,1019.18,54.2,25.1,32,0.5,33
2017-02-01 04:58:00,1018.10,54.0,26.3,33,0,0,1019.18,54.2,25.1,32,0.5,39
2017-02-01 05:03:00,1018.10,54.0,26.3,33,0,293,1019.18,54.2,25.1,32,0.5,33
2017-02-01 05:08:00,1018.20,54.0,26.3,33,0,0,1019.54,54.2,25.1,32,0.5,39
2017-02-01 05:13:00,1018.20,54.0,26.3,33,0,293,1019.09,54.2,25.1,32,0.5,33
2017-02-01 05:18:00,1018.20,53.0,26.1,34,0,0,1019.09,54.2,25.1,32,0.5,39
2017-02-01 05:23:00,1018.30,53.0,26.1,34,0,0,1019.18,54.2,25.1,32,0.5,39
2017-02-01 05:28:00,1018.40,53.0,26.8,35,0,0,1019.58,54.2,25.1,32,0.5,39
2017-02-01 05:33:00,1018.30,53.0,27.4,36,0,0,1019.54,54.2,25.1,32,0.5,39
2017-02-01 05:38:00,1018.30,52.0,27.2,38,0,0,1019.11,54.2,25.1,32,0.5,39
2017-02-01 05:43:00,1018.40,52.0,27.2,38,0,0,1018.77,54.2,25.1,32,0.5,39
2017-02-01 05:48:00,1018.40,52.0,27.2,38,0,0,1017.46,54.1,25.1,32,0.5,39
2017-02-01 05:53:00,1018.40,51.0,26.9,38,0,0,1019.81,51.5,26.8,38,1.0,75
2017-02-01 05:58:00,1018.50,51.0,26.9,38,0,0,1019.83,51.5,26.8,38,1.0,75
2017-02-01 06:03:00,1018.50,51.0,27.5,40,0,355,1019.33,51.5,26.8,38,1.0,69
2017-02-01 06:08:00,1018.50,51.0,27.5,40,0,355,1019.33,51.5,26.8,38,1.0,69
2017-02-01 06:13:00,1018.60,51.0,27.5,40,0,355,1019.36,51.5,26.8,38,1.0,69
2017-02-01 06:18:00,1018.60,51.0,27.5,40,0,355,1019.36,51.5,26.8,38,1.0,69
2017-02-01 06:23:00,1018.60,50.0,26.6,40,0,355,1019.81,51.5,26.8,38,1.0,69
2017-02-01 06:28:00,1018.70,50.0,27.8,41,0,355,1019.50,51.5,26.8,38,1.0,69
2017-02-01 06:33:00,1018.70,50.0,27.8,41,0,355,1019.50,51.5,26.8,38,1.0,69
2017-02-01 06:38:00,1018.60,50.0,28.4,42,1,63,1018.90,51.5,26.8,38,1.0,69
2017-02-01 06:43:00,1018.60,49.0,28.1,44,1,65,1018.89,51.5,26.8,38,1.0,69
2017-02-01 06:48:00,1018.70,49.0,28.1,44,1,65,1017.73,51.5,26.8,38,1.0,69
2017-02-01 06:53:00,1018.70,49.0,28.6,44,1,67,1019.96,50.0,27.4,41,1.2,52
2017-02-01 06:58:00,1018.80,49.0,28.6,44,2,73,1019.94,50.0,27.4,41,1.2,52
2017-02-01 07:03:00,1018.70,49.0,28.6,44,2,79,1019.97,50.0,27.4,41,1.2,52
2017-02-01 07:08:00,1018.70,48.0,27.7,44,1,79,1020.22,50.0,27.4,41,1.2,52
2017-02-01 07:13:00,1018.80,48.0,28.2,46,0,79,1020.20,50.0,27.4,41,1.2,52
2017-02-01 07:18:00,1018.80,48.0,28.2,46,0,79,1019.96,50.0,27.4,41,1.2,52
2017-02-01 07:23:00,1018.80,48.0,27.7,44,0,79,1019.96,50.0,27.4,41,1.2,52
2017-02-01 07:28:00,1018.70,47.0,26.8,44,0,79,1019.48,50.0,27.4,41,1.2,52
2017-02-01 07:33:00,1018.70,47.0,26.8,44,0,79,1019.48,50.0,27.4,41,1.2,52
2017-02-01 07:38:00,1018.60,48.0,27.7,44,0,79,1019.50,50.0,27.4,41,1.2,52
2017-02-01 07:43:00,1018.60,48.0,27.1,44,0,79,1019.48,50.0,27.4,41,1.2,52
2017-02-01 07:48:00,1018.60,48.0,27.1,44,0,79,1018.26,50.0,27.4,41,1.2,52
2017-02-01 07:53:00,1018.50,48.0,27.1,44,0,79,1019.31,48.6,26.6,42,0.8,68
2017-02-01 07:58:00,1018.50,48.0,27.1,44,0,79,1019.31,48.6,26.6,42,0.8,68
2017-02-01 08:03:00,1018.50,48.0,27.1,44,0,79,1019.27,48.6,26.6,42,0.8,68
2017-02-01 08:08:00,1018.50,48.0,27.1,44,0,79,1019.31,48.6,26.6,42,0.8,68
2017-02-01 08:13:00,1018.50,48.0,27.1,44,0,79,1019.78,48.6,26.6,42,0.8,68
2017-02-01 08:18:00,1018.50,48.0,26.6,42,0,79,1019.78,48.6,26.6,42,0.8,68
2017-02-01 08:23:00,1018.50,48.0,26.6,42,0,79,1019.78,48.6,26.6,42,0.8,68
2017-02-01 08:28:00,1018.50,48.0,26.6,42,0,79,1019.78,48.6,26.6,42,0.8,68
2017-02-01 08:33:00,1018.60,48.0,26.6,42,0,79,1019.27,48.6,26.6,42,0.8,68
2017-02-01 08:39:00,1018.60,48.0,26.6,42,0,79,1019.27,48.6,26.6,42,0.8,68
2017-02-01 08:44:00,1018.60,47.0,25.7,43,0,0,1019.25,48.6,26.6,42,0.8,74
2017-02-01 08:49:00,1018.60,47.0,26.2,43,0,0,1018.03,48.6,26.6,42,0.8,74
2017-02-01 08:54:00,1018.60,47.0,26.2,43,0,0,1019.68,46.2,26.5,45,0.6,61
2017-02-01 08:59:00,1018.60,47.0,26.8,44,0,0,1019.79,46.1,26.5,46,0.6,61
2017-02-01 09:04:00,1018.60,47.0,26.8,44,0,0,1019.76,46.3,26.5,45,0.6,61
2017-02-01 09:09:00,1018.60,47.0,27.3,46,0,0,1019.96,46.3,26.5,45,0.6,61
2017-02-01 09:14:00,1018.60,46.0,26.4,45,0,0,1019.96,46.3,26.5,45,0.6,61
2017-02-01 09:19:00,1018.50,46.0,26.4,45,0,0,1019.68,46.3,26.5,45,0.6,61
2017-02-01 09:24:00,1018.50,46.0,27.4,47,0,0,1019.68,46.3,26.5,45,0.6,61
2017-02-01 09:29:00,1018.50,46.0,26.4,45,0,0,1019.26,46.3,26.5,45,0.6,61
2017-02-01 09:34:00,1018.50,46.0,26.4,45,0,0,1019.26,46.1,26.5,46,0.6,61
2017-02-01 09:39:00,1018.50,46.0,27.4,47,0,0,1019.27,46.1,26.5,46,0.6,61
2017-02-01 09:44:00,1018.50,46.0,28.4,49,0,0,1017.96,46.1,26.5,46,0.6,61
2017-02-01 09:49:00,1018.50,45.0,28.0,50,0,0,1017.96,46.1,26.5,46,0.6,61
2017-02-01 09:54:00,1018.40,45.0,28.0,50,0,0,1019.87,45.4,27.0,48,1.0,75
2017-02-01 09:59:00,1018.40,44.0,27.1,51,0,0,1019.87,45.4,27.0,48,1.0,75
2017-02-01 10:04:00,1018.40,44.0,27.1,51,0,79,1019.87,45.4,27.0,48,1.0,69
2017-02-01 10:09:00,1018.50,44.0,27.1,51,0,79,1019.89,45.4,27.0,48,1.0,69
2017-02-01 10:14:00,1018.30,44.0,27.1,51,0,79,1019.89,45.4,27.0,48,1.0,69
2017-02-01 10:19:00,1018.40,44.0,26.6,50,1,79,1019.90,45.4,27.0,48,1.0,69
2017-02-01 10:24:00,1018.40,45.0,27.0,48,1,79,1019.91,45.4,27.0,48,1.0,69
2017-02-01 10:29:00,1018.30,45.0,27.0,48,0,79,1019.56,45.4,27.0,48,1.0,69
2017-02-01 10:34:00,1018.30,45.0,26.5,47,0,79,1019.58,45.4,27.0,48,1.0,69
2017-02-01 10:39:00,1018.30,45.0,26.5,47,0,79,1019.46,45.4,27.0,48,1.0,69
2017-02-01 10:44:00,1018.30,45.0,26.5,47,0,79,1019.13,45.4,27.0,48,1.0,69
2017-02-01 10:49:00,1018.30,45.0,26.5,47,0,79,1017.75,45.4,27.0,48,1.0,69
2017-02-01 10:54:00,1018.30,45.0,26.5,47,0,79,1019.44,46.7,24.7,41,1.4,49
2017-02-01 10:59:00,1018.20,45.0,26.5,47,1,79,1019.43,46.7,24.7,41,1.4,49
2017-02-01 11:04:00,1018.30,45.0,27.0,48,0,79,1019.09,46.7,24.7,41,1.4,49
2017-02-01 11:09:00,1018.30,44.0,26.1,48,0,0,1019.09,46.7,24.7,41,1.4,55
2017-02-01 11:14:00,1018.30,44.0,26.6,50,0,0,1019.07,46.7,24.7,41,1.4,55
2017-02-01 11:19:00,1018.30,44.0,27.1,51,0,0,1019.07,46.7,24.7,41,1.4,55
2017-02-01 11:24:00,1018.40,43.0,26.6,51,0,0,1019.07,46.7,24.7,41,1.4,55
2017-02-01 11:29:00,1018.40,43.0,26.6,51,0,0,1019.07,46.7,24.7,41,1.4,55
2017-02-01 11:34:00,1018.40,43.0,26.6,51,0,0,1019.07,46.7,24.7,41,1.4,55
2017-02-01 11:39:00,1018.40,43.0,26.6,51,0,79,1018.51,46.7,24.7,41,1.4,49
2017-02-01 11:44:00,1018.50,43.0,26.6,51,0,0,1018.51,46.7,24.7,41,1.4,55
2017-02-01 11:49:00,1018.40,43.0,26.6,51,0,0,1017.09,46.7,24.7,41,1.4,55
2017-02-01 11:54:00,1018.50,43.0,26.6,51,0,0,1019.88,45.3,24.9,44,1.2,54
2017-02-01 11:59:00,1018.40,43.0,26.6,51,0,79,1019.88,45.4,24.9,44,1.2,48
2017-02-01 12:04:00,1018.40,43.0,26.1,50,0,79,1019.55,45.4,24.9,44,1.2,48
2017-02-01 12:09:00,1018.40,43.0,26.1,50,0,79,1019.88,45.4,24.9,44,1.2,48
2017-02-01 12:14:00,1018.50,43.0,26.1,50,0,79,1019.83,45.4,24.9,44,1.2,48
2017-02-01 12:19:00,1018.50,43.0,25.6,50,1,142,1019.83,45.2,24.9,44,1.2,48
2017-02-01 12:24:00,1018.50,43.0,25.2,48,2,142,1019.83,45.2,24.9,44,1.2,48
2017-02-01 12:29:00,1018.50,44.0,25.6,48,2,141,1019.55,45.2,24.9,44,1.2,48
2017-02-01 12:34:00,1018.50,44.0,25.6,48,2,141,1019.40,45.2,24.9,44,1.2,48
2017-02-01 12:44:00,1018.60,44.0,25.6,48,1,141,1019.08,45.3,24.9,44,1.2,48
2017-02-01 12:49:00,1018.60,44.0,25.1,46,3,142,1017.55,45.3,24.9,44,1.2,48
2017-02-01 12:54:00,1018.60,44.0,25.1,46,3,141,1020.01,42.4,26.0,51,0.9,36
2017-02-01 12:59:00,1018.70,44.0,25.1,46,3,139,1020.02,42.0,26.0,52,0.9,36
2017-02-01 13:04:00,1018.80,44.0,25.1,46,3,140,1020.01,42.1,26.0,52,0.9,36
2017-02-01 13:09:00,1018.80,44.0,25.1,46,2,140,1019.97,42.1,26.0,52,0.9,36
2017-02-01 13:14:00,1018.80,44.0,25.6,48,0,140,1019.97,42.1,26.0,52,0.9,36
2017-02-01 13:19:00,1018.90,43.0,25.6,50,0,0,1019.97,42.1,26.0,52,0.9,42
2017-02-01 13:24:00,1018.90,43.0,25.6,50,0,0,1020.16,42.1,26.0,52,0.9,42
2017-02-01 13:29:00,1019.10,42.0,25.2,51,0,0,1020.16,42.1,26.0,52,0.9,42
2017-02-01 13:34:00,1019.10,42.0,25.7,52,0,0,1019.92,42.1,26.0,52,0.9,42
2017-02-01 13:49:00,1018.90,41.0,25.2,53,0,0,1017.72,42.6,26.0,51,0.9,42
2017-02-01 13:54:00,1019.10,41.0,25.6,53,0,0,1020.10,42.1,26.6,53,0.8,35
2017-02-01 13:59:00,1019.10,41.0,25.6,53,0,0,1020.08,42.1,26.6,53,0.8,35
2017-02-01 14:04:00,1019.10,41.0,26.1,55,0,0,1019.71,41.9,26.6,54,0.8,35
2017-02-01 14:09:00,1019.10,41.0,26.1,55,0,0,1020.08,41.9,26.6,54,0.8,35
2017-02-01 14:14:00,1019.20,41.0,26.1,55,0,0,1020.06,41.9,26.6,54,0.8,35
2017-02-01 14:19:00,1019.20,41.0,26.1,55,0,0,1019.68,42.1,26.6,53,0.8,35
2017-02-01 14:24:00,1019.20,41.0,26.1,55,0,140,1019.68,42.1,26.6,53,0.8,29
2017-02-01 14:29:00,1019.30,41.0,26.1,55,0,140,1018.99,42.1,26.6,53,0.8,29
2017-02-01 14:34:00,1019.20,41.0,26.5,55,0,140,1018.99,42.1,26.6,53,0.8,29
2017-02-01 14:39:00,1019.20,41.0,26.5,55,1,140,1018.97,42.1,26.6,53,0.8,29
2017-02-01 14:44:00,1019.20,41.0,26.5,55,1,140,1018.97,42.1,26.6,53,0.8,29
2017-02-01 14:49:00,1019.20,41.0,26.1,55,1,140,1017.64,42.1,26.6,53,0.8,29
2017-02-01 14:54:00,1019.20,42.0,26.6,54,2,139,1020.28,43.6,26.9,51,0.6,114
2017-02-01 14:59:00,1019.20,42.0,26.1,52,2,138,1020.27,43.6,26.9,51,0.6,114
2017-02-01 15:04:00,1019.20,42.0,25.7,52,2,138,1019.88,43.5,27.0,51,0.6,114
2017-02-01 15:09:00,1019.30,43.0,26.1,50,2,136,1019.88,43.5,26.9,51,0.6,114
2017-02-01 15:14:00,1019.30,44.0,26.1,48,2,149,,,,,,
2017-02-01 15:29:00,1019.40,45.0,25.5,46,3,138,1019.19,43.5,26.9,51,0.6,114
2017-02-01 15:34:00,1019.40,46.0,25.9,44,3,124,1019.19,43.5,26.9,51,0.6,114
2017-02-01 15:39:00,1019.40,47.0,26.2,43,3,144,1019.19,43.5,26.9,51,0.6,114
2017-02-01 15:44:00,1019.40,47.0,25.7,43,4,133,1019.19,43.7,26.9,51,0.6,114
2017-02-01 15:49:00,1019.40,48.0,26.0,42,3,181,1017.77,43.7,26.9,51,0.6,114
2017-02-01 15:54:00,1019.40,49.0,26.3,41,4,112,1020.51,49.6,28.6,43,1.5,146
2017-02-01 15:59:00,1019.40,49.0,25.7,39,5,137,1020.35,49.3,28.6,44,1.5,146
2017-02-01 16:04:00,1019.40,50.0,26.6,40,4,164,1019.83,49.3,28.6,44,1.5,146
2017-02-01 16:09:00,1019.40,51.0,26.9,38,4,125,1019.41,49.3,28.6,44,1.5,146
2017-02-01 16:14:00,1019.40,51.0,26.3,38,3,140,1019.41,49.3,28.6,44,1.5,146
2017-02-01 16:19:00,1019.50,52.0,26.5,36,3,155,1018.01,49.2,28.6,44,1.5,146
2017-02-01 16:24:00,1019.50,53.0,26.8,35,3,178,1018.01,49.2,28.6,44,1.5,146
2017-02-01 16:29:00,1019.50,53.0,26.8,35,3,151,,,,,,
2017-02-01 16:44:00,1019.50,55.0,26.4,32,3,125,,,,,,
2017-02-01 16:54:00,1019.50,57.0,27.4,32,3,184,1020.91,59.0,29.2,32,0.4,114
2017-02-01 16:59:00,1019.40,58.0,27.5,30,2,163,1020.12,59.0,29.2,32,0.4,114
2017-02-01 17:04:00,1019.50,58.0,26.8,30,2,147,1020.15,59.0,29.2,32,0.4,114
2017-02-01 17:09:00,1019.60,59.0,27.6,29,2,168,1020.71,59.0,29.2,32,0.4,114
2017-02-01 17:14:00,1019.50,59.0,27.6,29,2,181,1020.29,59.1,29.2,31,0.4,114
2017-02-01 17:19:00,1019.50,60.0,28.5,29,1,184,1020.29,59.1,29.2,31,0.4,114
2017-02-01 17:24:00,1019.60,60.0,27.7,29,1,150,1019.64,59.1,29.2,31,0.4,114
2017-02-01 17:29:00,1019.60,61.0,27.7,28,1,155,1019.64,59.0,29.2,32,0.4,114
2017-02-01 17:34:00,1019.50,62.0,28.5,27,1,157,1019.64,59.0,29.2,32,0.4,114
2017-02-01 17:39:00,1019.50,62.0,28.5,27,1,157,1019.64,59.0,29.2,32,0.4,114
2017-02-01 17:44:00,1019.50,63.0,28.5,27,1,140,1018.20,59.0,29.2,32,0.4,114
2017-02-01 17:49:00,1019.40,63.0,28.5,27,1,140,1018.16,57.4,29.2,33,0.4,114
2017-02-01 17:54:00,1019.40,64.0,28.4,26,1,167,1020.77,65.3,29.1,25,1.1,135
2017-02-01 17:59:00,1019.40,64.0,28.4,26,2,165,1020.44,65.3,29.1,25,1.1,135
2017-02-01 18:04:00,1019.40,64.0,28.4,26,2,150,1020.44,65.3,29.1,25,1.1,135
2017-02-01 18:09:00,1019.30,65.0,29.3,26,1,152,1019.90,65.3,29.1,25,1.1,135
2017-02-01 18:14:00,1019.30,65.0,28.3,24,0,155,1019.90,65.3,29.1,25,1.1,135
2017-02-01 18:19:00,1019.30,66.0,29.2,25,1,113,1019.90,65.3,29.1,25,1.1,135
2017-02-01 18:24:00,1019.20,66.0,29.2,25,2,133,1019.90,65.3,29.1,25,1.1,135
2017-02-01 18:29:00,1019.10,67.0,29.0,24,2,123,1019.90,65.3,29.1,25,1.1,135
2017-02-01 18:34:00,1018.90,67.0,29.0,24,2,84,1019.90,65.3,29.1,25,1.1,135
2017-02-01 18:39:00,1018.90,68.0,28.8,23,1,129,1019.90,65.3,29.1,25,1.1,135
2017-02-01 18:44:00,1018.90,68.0,28.8,23,1,78,1019.81,63.5,29.1,27,1.1,135
2017-02-01 18:49:00,1018.80,68.0,28.8,23,1,65,1018.34,63.5,29.1,27,1.1,135
2017-02-01 18:54:00,1018.70,69.0,29.7,23,1,65,1019.85,68.7,29.1,22,1.2,159
2017-02-01 18:59:00,1018.60,69.0,28.6,22,0,65,1019.85,68.7,29.1,22,1.2,159
2017-02-01 19:04:00,1018.50,69.0,27.4,21,1,135,1019.84,68.7,29.1,22,1.2,159
2017-02-01 19:09:00,1018.40,70.0,28.3,21,1,157,1020.23,68.7,29.1,22,1.2,159
2017-02-01 19:14:00,1018.40,70.0,28.3,21,1,156,1019.90,68.7,29.1,22,1.2,159
2017-02-01 19:19:00,1018.20,71.0,27.9,20,1,126,1020.00,68.7,29.1,22,1.2,159
2017-02-01 19:24:00,1018.10,71.0,27.9,20,1,105,1019.50,68.7,29.1,22,1.2,159
2017-02-01 19:29:00,1018.00,71.0,27.9,20,1,194,1019.50,68.7,29.1,22,1.2,159
2017-02-01 19:34:00,1018.00,71.0,27.9,20,2,194,1019.50,68.7,29.1,22,1.2,159
2017-02-01 19:39:00,1017.90,71.0,27.9,20,1,198,1019.42,68.7,29.1,22,1.2,159
2017-02-01 19:44:00,1017.90,71.0,26.7,18,1,281,1019.38,68.7,29.1,22,1.2,159
2017-02-01 19:49:00,1017.80,71.0,26.7,18,1,14,1017.93,68.7,29.1,22,1.2,159
2017-02-01 19:54:00,1017.90,72.0,26.2,18,1,340,1018.63,71.1,27.2,19,1.1,206
2017-02-01 19:59:00,1017.70,72.0,26.2,18,1,98,1018.63,71.4,26.7,18,1.1,206
2017-02-01 20:04:00,1017.50,72.0,26.2,18,2,90,1018.63,71.4,26.7,18,1.1,206
2017-02-01 20:09:00,1017.40,73.0,25.6,16,2,120,1018.64,71.4,26.7,18,1.1,206
2017-02-01 20:14:00,1017.40,73.0,25.6,16,2,198,1018.64,71.4,26.7,18,1.1,206
2017-02-01 20:19:00,1017.40,73.0,25.6,16,2,159,1019.32,71.4,26.7,18,1.1,206
2017-02-01 20:24:00,1017.30,74.0,26.4,17,1,320,1019.05,71.4,26.7,18,1.1,206
2017-02-01 20:29:00,1017.10,73.0,24.2,16,1,15,1019.00,71.4,27.2,19,1.1,206
2017-02-01 20:34:00,1017.10,73.0,24.2,16,2,9,1018.54,71.4,27.2,19,1.1,206
2017-02-01 20:39:00,1017.10,73.0,24.2,16,1,281,1018.54,71.4,27.2,19,1.1,206
2017-02-01 20:44:00,1017.10,73.0,22.6,14,1,298,1018.51,71.4,27.2,19,1.1,206
2017-02-01 20:49:00,1017.00,72.0,24.8,16,2,342,1017.08,71.4,27.2,19,1.1,206
2017-02-01 20:54:00,1017.00,73.0,24.2,16,2,331,1018.34,73.5,22.8,14,1.0,310
2017-02-01 20:59:00,1016.90,73.0,22.6,14,1,5,1018.28,73.5,23.0,14,1.0,310
2017-02-01 21:05:00,1017.00,73.0,22.6,14,2,12,1017.79,73.5,23.0,14,1.0,310
2017-02-01 21:10:00,1016.90,73.0,21.0,13,2,12,1017.79,73.5,23.0,14,1.0,310
2017-02-01 21:15:00,1016.80,73.0,22.6,14,1,35,1017.79,73.5,23.0,14,1.0,310
2017-02-01 21:20:00,1016.80,73.0,21.0,13,1,36,1017.79,73.5,23.0,14,1.0,310
2017-02-01 21:25:00,1016.70,73.0,22.6,14,1,18,1017.79,73.5,23.0,14,1.0,310
2017-02-01 21:30:00,1016.70,74.0,23.4,15,0,19,1017.79,73.5,23.1,15,1.0,310
2017-02-01 21:35:00,1016.70,74.0,21.8,13,0,18,1017.79,73.5,23.1,15,1.0,310
2017-02-01 21:40:00,1016.70,74.0,21.8,13,1,5,1017.79,73.5,23.1,15,1.0,310
2017-02-01 21:45:00,1016.70,74.0,20.0,12,1,11,1017.79,73.5,22.6,14,1.0,310
2017-02-01 21:50:00,1016.70,74.0,21.8,13,1,234,1016.39,73.5,22.6,14,1.0,310
2017-02-01 21:55:00,1016.60,75.0,22.6,13,1,27,1017.28,74.2,22.9,14,1.7,291
2017-02-01 22:00:00,1016.60,74.0,21.8,13,1,11,1017.82,74.2,22.9,14,1.7,291
2017-02-01 22:05:00,1016.50,74.0,21.8,13,1,12,1017.82,74.2,22.9,14,1.7,291
2017-02-01 22:10:00,1016.60,74.0,21.8,13,1,23,1018.18,74.2,22.9,14,1.7,291
2017-02-01 22:15:00,1016.60,74.0,23.4,15,1,329,1017.83,74.2,22.9,14,1.7,291
2017-02-01 22:20:00,1016.60,74.0,21.8,13,2,330,1017.83,74.2,22.9,14,1.7,291
2017-02-01 22:25:00,1016.50,74.0,21.8,13,1,273,1017.66,74.2,22.9,14,1.7,291
2017-02-01 22:30:00,1016.50,75.0,24.2,15,1,326,1017.28,74.2,22.9,14,1.7,291
2017-02-01 22:35:00,1016.50,75.0,22.6,13,1,355,1017.28,74.2,22.9,14,1.7,291
2017-02-01 22:40:00,1016.50,75.0,24.2,15,1,355,1015.90,74.2,22.9,14,1.7,291
2017-02-01 22:45:00,1016.50,75.0,24.2,15,0,355,1015.90,74.2,22.9,14,1.7,291
2017-02-01 22:50:00,1016.40,76.0,23.4,13,0,298,1015.90,74.2,22.9,14,1.7,291
2017-02-01 22:55:00,1016.40,76.0,25.0,14,1,333,1017.54,75.0,24.7,15,1.3,273
2017-02-01 23:00:00,1016.40,76.0,25.0,14,1,333,1017.54,74.8,24.7,15,1.3,273
2017-02-01 23:05:00,1016.30,76.0,23.4,13,1,313,1017.54,74.8,24.7,15,1.3,273
2017-02-01 23:10:00,1016.40,76.0,25.0,14,1,334,1017.54,74.8,24.7,15,1.3,273
2017-02-01 23:15:00,1016.40,75.0,24.2,15,1,342,1017.54,74.8,24.7,15,1.3,273
2017-02-01 23:20:00,1016.40,75.0,24.2,15,1,349,1017.54,74.8,24.7,15,1.3,273
2017-02-01 23:25:00,1016.40,75.0,25.8,15,1,351,1017.54,74.8,24.7,15,1.3,273
2017-02-01 23:30:00,1016.40,75.0,25.8,15,2,347,1017.54,74.8,24.7,15,1.3,273
